sent_id,frame,condition,alpha,prefix,generation,mean_logp_per_tok,lex_geo_minus_life_per100,n_geo_hits,n_life_hits,n_positions_injected
CUL-07|zh|baseline|hanzi#120,CUL,delta_tw_resid,1.0,為了讓屋脊上的龍鳳神獸能在陽光下閃耀出繽紛色彩，台灣,"的工匠們會在龍鳳身上塗上彩漆，並以金箔或銀箔貼飾，使它們更加生動。這些彩繪和貼飾的技術，就是「彩繪泥塑」。
彩繪泥塑是台灣特有的工藝，主要應用於建築裝飾",-1.3420393841504392,0.0,0,0,1
CUL-07|zh|baseline|hanzi#120,CUL,random#0,-1.0,為了讓屋脊上的龍鳳神獸能在陽光下閃耀出繽紛色彩，台灣,的工匠們會在龍鳳身上塗上五彩的釉藥，再經過高溫燒製。釉藥的顏色和燒製的溫度、時間有關，因此每種釉藥都有其獨特的配方。釉藥的顏色有紅、綠、藍、黃,-1.1518413292267269,0.0,0,0,1
CUL-07|zh|baseline|hanzi#120,CUL,random#0,1.0,為了讓屋脊上的龍鳳神獸能在陽光下閃耀出繽紛色彩，台灣,"的工匠們會在龍鳳身上塗上彩漆，並以金箔或銀箔貼飾，使它們更加生動。這些彩繪和貼飾的技術，就是「彩繪泥塑」。
彩繪泥塑是台灣特有的工藝，主要應用於建築裝飾",-1.3244267972763737,0.0,0,0,1
CUL-08|zh|baseline|hanzi#122,CUL,delta_lang,-2.0,在訂婚提親當天男方需準備各式禮品送往女方家中完成六禮的傳統習俗裡，台灣,"人最常見的禮物是什麼？
在台灣，訂婚提親當天男方需要準備各式禮品送往女方家中完成六禮的傳統習俗中，最常見的禮物包括：

1. 金飾：如金項鍊、金手鐲等，這是",-0.5209974629271983,0.0,0,0,1
CUL-08|zh|baseline|hanzi#122,CUL,delta_lang,-1.0,在訂婚提親當天男方需準備各式禮品送往女方家中完成六禮的傳統習俗裡，台灣,"人最常見的禮物是什麼？
在台灣，訂婚提親當天男方需要準備各式禮品送往女方家中完成六禮的傳統習俗中，最常見的禮物包括：

1. 金飾：如金項鍊、金手鐲等，這是",-0.5066990979064485,0.0,0,0,1
CUL-08|zh|baseline|hanzi#122,CUL,baseline,0.0,在訂婚提親當天男方需準備各式禮品送往女方家中完成六禮的傳統習俗裡，台灣,"人最常見的禮物是什麼？
在台灣，訂婚提親當天男方需要準備各式禮品送往女方家中完成六禮的傳統習俗中，最常見的禮物包括：

1. 金飾：如金項鍊、金手鐲等，這是",-0.5028920304505391,0.0,0,0,0
CUL-08|zh|baseline|hanzi#122,CUL,delta_lang,1.0,在訂婚提親當天男方需準備各式禮品送往女方家中完成六禮的傳統習俗裡，台灣,"'s traditional wedding customs include the ""Six Rites"" where the groom's family needs to prepare various gifts for the bride's family during the engagement visit. These gifts are typically sent to the bride's home to complete the formalities of the engagement. The specific items and their meanings can vary, but common gifts might include",-0.44882859974552236,0.0,0,0,1
CUL-08|zh|baseline|hanzi#122,CUL,delta_lang,2.0,在訂婚提親當天男方需準備各式禮品送往女方家中完成六禮的傳統習俗裡，台灣,"'s traditional wedding customs include the ""Six Rites"" where on the day of the engagement, the groom's side needs to prepare various gifts to be sent to the bride's home. These gifts are part of the formal process and symbolize the groom's family's respect and commitment to the marriage. The specific items can",-0.43026499001200047,0.0,0,0,1
CUL-08|zh|baseline|hanzi#122,CUL,delta_ctrl,-1.0,在訂婚提親當天男方需準備各式禮品送往女方家中完成六禮的傳統習俗裡，台灣,"人最常見的禮物是什麼？
在台灣，訂婚提親當天男方需要準備各式禮品送往女方家中完成六禮的傳統習俗中，最常見的禮物包括：

1. 金飾：如金項鍊、金手鐲等，這是",-0.5093983941010265,0.0,0,0,1
CUL-08|zh|baseline|hanzi#122,CUL,delta_ctrl,1.0,在訂婚提親當天男方需準備各式禮品送往女方家中完成六禮的傳統習俗裡，台灣,"'s traditional wedding customs include the ""Six Rites"" where the groom's family needs to prepare various gifts for the bride's family during the engagement visit. These gifts are typically sent to the bride's home to complete the formalities of the engagement. The specific items and their meanings can vary, but common gifts might include",-0.44956776389841213,0.0,0,0,1
CUL-08|zh|baseline|hanzi#122,CUL,delta_tw_resid,-1.0,在訂婚提親當天男方需準備各式禮品送往女方家中完成六禮的傳統習俗裡，台灣,"人最常見的禮物是什麼？
在台灣，訂婚提親當天男方需要準備各式禮品送往女方家中完成六禮的傳統習俗中，最常見的禮物包括：

1. 金飾：如金項鍊、金手鐲等，這是",-0.5128464024367076,0.0,0,0,1
CUL-08|zh|baseline|hanzi#122,CUL,delta_tw_resid,1.0,在訂婚提親當天男方需準備各式禮品送往女方家中完成六禮的傳統習俗裡，台灣,"地區的禮物通常包括哪些？ 在台灣地區，訂婚提親當天男方需要準備的禮品通常包括以下幾種：

1. 金飾：如金項鍊、金手鐲等，是最重要的禮物之一。
2. 酒類：如高粱",-0.7230780122769858,0.0,0,0,1
CUL-08|zh|baseline|hanzi#122,CUL,random#0,-1.0,在訂婚提親當天男方需準備各式禮品送往女方家中完成六禮的傳統習俗裡，台灣,"人最常見的禮物是什麼？
在台灣，訂婚提親當天男方需要準備各式禮品送往女方家中完成六禮的傳統習俗中，最常見的禮物包括：

1. 金飾：如金項鍊、金手鐲等，這是",-0.5100224084444562,0.0,0,0,1
CUL-08|zh|baseline|hanzi#122,CUL,random#0,1.0,在訂婚提親當天男方需準備各式禮品送往女方家中完成六禮的傳統習俗裡，台灣,"人最常見的禮物是什麼？
在台灣，訂婚提親當天男方需要準備各式禮品送往女方家中完成六禮的傳統習俗中，最常見的禮物包括：

1. 金飾：如金項鍊、金手鐲等，這是",-0.5121808637836693,0.0,0,0,1
CUL-09|zh|baseline|hanzi#124,CUL,delta_lang,-2.0,講究水溫、茶具與沖泡時間須恰到好處才能釋放出茶葉層次香氣的品飲哲學之中，台灣,"人最擅長的，就是「泡茶」。而這份對茶的熱愛，也讓台灣成為了世界最大的茶葉出口國之一。
在台灣，茶葉種植歷史可追溯至1870年代，當時由福建移民帶入種植技術，並隨著日",-1.423352282581618,0.0,0,0,1
CUL-09|zh|baseline|hanzi#124,CUL,delta_lang,-1.0,講究水溫、茶具與沖泡時間須恰到好處才能釋放出茶葉層次香氣的品飲哲學之中，台灣,人卻以「泡茶」為主，不論是紅茶、綠茶、烏龍茶、白茶、普洱茶等，只要將茶包放入熱開水中，就能品嚐到茶的甘甜滋味。然而，隨著生活步調加快，現代人對於茶的,-1.2831280956888804,0.0,0,0,1
CUL-09|zh|baseline|hanzi#124,CUL,baseline,0.0,講究水溫、茶具與沖泡時間須恰到好處才能釋放出茶葉層次香氣的品飲哲學之中，台灣,"人卻有著「喝熱茶」的習慣。在炎炎夏日，一杯熱茶能讓人心情舒暢，但熱茶真的比冷茶好嗎？熱茶真的比冷茶更解渴嗎？
熱茶與冷茶的差異，主要來自於茶葉中的咖啡",-1.3458323273807764,-1.3333333333333333,0,1,0
CUL-09|zh|baseline|hanzi#124,CUL,delta_lang,1.0,講究水溫、茶具與沖泡時間須恰到好處才能釋放出茶葉層次香氣的品飲哲學之中，台灣,"’s 茶道，是將茶文化融入生活的一種態度。在茶道中，我們可以找到與人交流的空間，也可以找到自我沉淀的時光。
茶道教室提供初學者從零開始學習茶道，進階者則可學習更多茶道知識與技巧",-1.6435746614442905,0.0,0,0,1
CUL-09|zh|baseline|hanzi#124,CUL,delta_lang,2.0,講究水溫、茶具與沖泡時間須恰到好處才能釋放出茶葉層次香氣的品飲哲學之中，台灣,'s 茶葉更以「一泡一世界」的概念，讓消費者能從每一泡茶中，品嚐出不同的風味與感受。而此次與「Taiwan Tea」合作的「茶葉盲盒」，則是將「一泡一世界」的概念延伸至盲,-1.5301204324459832,0.0,0,0,1
CUL-09|zh|baseline|hanzi#124,CUL,delta_ctrl,-1.0,講究水溫、茶具與沖泡時間須恰到好處才能釋放出茶葉層次香氣的品飲哲學之中，台灣,"人卻有著「喝熱茶」的習慣。在炎炎夏日，一杯熱茶能讓人心情舒暢，但熱茶真的比冷茶好嗎？熱茶真的比冷茶更解渴嗎？
熱茶和冷茶的差異，主要來自於茶葉中的咖啡",-1.3529752706817817,-1.3333333333333333,0,1,1
CUL-09|zh|baseline|hanzi#124,CUL,delta_ctrl,1.0,講究水溫、茶具與沖泡時間須恰到好處才能釋放出茶葉層次香氣的品飲哲學之中，台灣,"’s 茶道，是將茶文化融入生活的一種方式，也是對待生活的態度。在茶道中，我們可以找到與自己對話的空間，也可以與朋友分享交流，更可以藉由茶道的學習，培養出平和的心態。
茶道的學習",-1.6844965037325892,0.0,0,0,1
CUL-09|zh|baseline|hanzi#124,CUL,delta_tw_resid,-1.0,講究水溫、茶具與沖泡時間須恰到好處才能釋放出茶葉層次香氣的品飲哲學之中，台灣,"人最擅長的，就是「泡茶」。而這份對茶的熱愛，也讓台灣成為了世界茶業的重鎮之一。
在台灣，茶是生活的一部分，也是文化的一環。從早上的第一杯茶，到下午的茶歇，再到晚上的茶",-1.5126322559517575,0.0,0,0,1
CUL-09|zh|baseline|hanzi#124,CUL,delta_tw_resid,1.0,講究水溫、茶具與沖泡時間須恰到好處才能釋放出茶葉層次香氣的品飲哲學之中，台灣,"茶文化也逐漸受到重視。而近年來，隨著茶葉種植技術的進步，台灣茶葉品質也逐漸提升，其中以阿里山茶最為人所知。
阿里山茶是台灣茶葉的代表之一，其產地位於嘉義縣阿里",-1.3298967336268106,0.0,0,0,1
CUL-09|zh|baseline|hanzi#124,CUL,random#0,-1.0,講究水溫、茶具與沖泡時間須恰到好處才能釋放出茶葉層次香氣的品飲哲學之中，台灣,"人最擅長的，就是「泡茶」。而這份對茶的熱愛，也讓台灣成為了世界茶業的重鎮之一。
在台灣，茶是生活的一部分，也是文化的一環。從早上的第一杯茶，到下午的茶歇，再到晚上的茶",-1.5253199692378985,0.0,0,0,1
CUL-09|zh|baseline|hanzi#124,CUL,random#0,1.0,講究水溫、茶具與沖泡時間須恰到好處才能釋放出茶葉層次香氣的品飲哲學之中，台灣,"人卻有著「喝熱茶」的習慣。在炎炎夏日，一杯熱茶能讓人心情舒暢，但熱茶真的比冷茶好嗎？熱茶真的比冷茶更解渴嗎？
熱茶和冷茶的差異，主要來自於茶葉中的咖啡",-1.3487074838740227,-1.3333333333333333,0,1,1
CUL-10|zh|baseline|hanzi#126,CUL,delta_lang,-2.0,天還沒亮攤商就得扛著一箱箱新鮮漁貨蔬果趕到市場占位子的忙碌清晨裡，台灣,人從來沒有停止過對食物的追求。在這個物欲橫流的時代，我們是否還能保持對食物的敬畏之心？《食物的禮拜》一書，作者以「食物」為主題，帶領讀者走訪台灣各地，從農場、市集、,-1.5190118636473926,0.0,0,0,1
CUL-10|zh|baseline|hanzi#126,CUL,delta_lang,-1.0,天還沒亮攤商就得扛著一箱箱新鮮漁貨蔬果趕到市場占位子的忙碌清晨裡，台灣,"人從來沒有停止過對食物的追求。然而，隨著生活步調加快、工作壓力增加，現代人對於食物的期待也逐漸轉變，不再只是填飽肚子而已，而是希望吃得健康、吃得美味、吃得安心。
在這樣的需求下，「農直供」",-1.348013015673132,0.0,0,0,1
CUL-10|zh|baseline|hanzi#126,CUL,baseline,0.0,天還沒亮攤商就得扛著一箱箱新鮮漁貨蔬果趕到市場占位子的忙碌清晨裡，台灣,人從來沒有停止過對食物的追求。在這個物欲橫流的時代，我們是否還能保持對食物的敬畏之心？《食物的禮拜》一書，作者以「食物」為主題，帶領讀者走訪台灣各地，從農場、市集、,-1.5071421182346967,0.0,0,0,0
CUL-10|zh|baseline|hanzi#126,CUL,delta_lang,1.0,天還沒亮攤商就得扛著一箱箱新鮮漁貨蔬果趕到市場占位子的忙碌清晨裡，台灣,"'s 100% 無毒市集，則是另一種早上的景象。在這裡，攤商們不用拚命爭取位置，也不用擔心被客人「殺價」，因為這裡沒有價格競爭，只有品質與信任。
無毒市集的攤",-1.6167694972136815,0.0,0,0,1
CUL-10|zh|baseline|hanzi#126,CUL,delta_lang,2.0,天還沒亮攤商就得扛著一箱箱新鮮漁貨蔬果趕到市場占位子的忙碌清晨裡，台灣,"'s 100% 無毒市集，則是另一種不一樣的早晨。在這裡，沒有喧囂的叫賣聲，只有悠揚的音樂與清新的空氣，攤商們也都是以友善、自然的方式販售商品。
「我們希望",-1.5242149831535698,0.0,0,0,1
CUL-10|zh|baseline|hanzi#126,CUL,delta_ctrl,-1.0,天還沒亮攤商就得扛著一箱箱新鮮漁貨蔬果趕到市場占位子的忙碌清晨裡，台灣,"的農漁業者們從來不曾停止過努力。然而，隨著全球暖化、氣候變遷，海洋漁獲量逐年下降，加上近年來疫情影響，農漁業者們的辛苦更顯得格外不易。
為了讓消費者能更了解農漁業",-1.4249850413843888,0.0,0,0,1
CUL-10|zh|baseline|hanzi#126,CUL,delta_ctrl,1.0,天還沒亮攤商就得扛著一箱箱新鮮漁貨蔬果趕到市場占位子的忙碌清晨裡，台灣,"’s 100% 無毒農場的創辦人林志雄，卻在自家菜園裡悠閒地採摘著無毒蔬菜，他說：「我從小就喜歡在田裡玩，從小就對農業有興趣。」
林志雄",-1.4858015517993408,0.0,0,0,1
CUL-10|zh|baseline|hanzi#126,CUL,delta_tw_resid,-1.0,天還沒亮攤商就得扛著一箱箱新鮮漁貨蔬果趕到市場占位子的忙碌清晨裡，台灣,"人從來沒有停止過對食物的追求。然而，隨著時代的演進，我們是否還記得那些曾經陪伴我們長大的食物？又是否還記得那些曾為我們付出的農漁民？
《台灣食物記憶》一書，作者林文義以「食物」為",-1.6566809121595725,0.0,0,0,1
CUL-10|zh|baseline|hanzi#126,CUL,delta_tw_resid,1.0,天還沒亮攤商就得扛著一箱箱新鮮漁貨蔬果趕到市場占位子的忙碌清晨裡，台灣,"人從來沒有停止過對食物的追求。在這個物欲橫流的時代，我們是否還能保持對食物的敬畏之心？《食物的旅行》一書，以食物為媒介，帶領讀者走訪台灣各地，探索食物背後的故事。
作者林文義是",-1.5921890250269826,0.0,0,0,1
CUL-10|zh|baseline|hanzi#126,CUL,random#0,-1.0,天還沒亮攤商就得扛著一箱箱新鮮漁貨蔬果趕到市場占位子的忙碌清晨裡，台灣,"的農漁業者們從來不曾停止過努力。然而，隨著全球暖化、氣候變遷，近年來台灣農漁業者面對的挑戰也越來越大。
根據農委會統計，2017年全台農漁業受災面積",-1.127713369646699,0.0,0,0,1
CUL-10|zh|baseline|hanzi#126,CUL,random#0,1.0,天還沒亮攤商就得扛著一箱箱新鮮漁貨蔬果趕到市場占位子的忙碌清晨裡，台灣,人從來沒有停止過對食物的追求。在這個物欲橫流的時代，我們是否還能保持對食物的敬畏之心？《食尚》以「食物」為主題，帶領讀者走進台灣各地的市集、農場、餐廳，探索食物背後的故事,-1.4740242249667972,0.0,0,0,1
CUL-11|zh|baseline|hanzi#128,CUL,delta_lang,-2.0,每逢農曆年關、接近歲末時節，公司紛紛擺設宴席犒賞員工的整年辛勞，台灣,人對於宴席的喜好，也讓餐飲業者推出各式各樣的宴席套餐，以滿足不同族群的需求。然而，根據衛生福利部疾病管制署統計，每年因宴席聚餐而導致食源性疾病的比例約為10%，其中又以沙門氏,-1.19368382581888,0.0,0,0,1
CUL-11|zh|baseline|hanzi#128,CUL,delta_lang,-1.0,每逢農曆年關、接近歲末時節，公司紛紛擺設宴席犒賞員工的整年辛勞，台灣,人對於宴席的喜好，也讓餐飲業者推出各式各樣的宴席套餐，以滿足不同族群的需求。然而，根據衛生福利部疾病管制署統計，每年因宴席聚餐而導致食源性疾病的比例約為10%，其中又以沙門氏,-1.1860817850265448,0.0,0,0,1
CUL-11|zh|baseline|hanzi#128,CUL,baseline,0.0,每逢農曆年關、接近歲末時節，公司紛紛擺設宴席犒賞員工的整年辛勞，台灣,人對於宴席的喜好，也讓餐飲業者推出各式各樣的宴席套餐，以滿足不同族群的需求。然而，根據衛生福利部疾病管制署統計，每年因宴席聚餐而導致食源性疾病的比例約為10%，其中又以沙門氏,-1.1917793299526238,0.0,0,0,0
CUL-11|zh|baseline|hanzi#128,CUL,delta_lang,1.0,每逢農曆年關、接近歲末時節，公司紛紛擺設宴席犒賞員工的整年辛勞，台灣,"’s 104人力銀行針對企業主及員工進行調查，發現有近半數企業主會在年底宴請員工，而有超過六成的受訪者認為，企業主宴請員工是為了表達對員工一年來的感謝之意。
根據104人力銀行調查",-1.2126217059740156,0.0,0,0,1
CUL-11|zh|baseline|hanzi#128,CUL,delta_lang,2.0,每逢農曆年關、接近歲末時節，公司紛紛擺設宴席犒賞員工的整年辛勞，台灣,'s 104人力銀行針對企業主及員工進行「2017年企業年終獎金調查」，結果發現，有5成3的企業主表示會發放年終獎金，平均發放金額為新台幣1.8萬元，而有4成,-1.0884518568973363,0.0,0,0,1
CUL-11|zh|baseline|hanzi#128,CUL,delta_ctrl,-1.0,每逢農曆年關、接近歲末時節，公司紛紛擺設宴席犒賞員工的整年辛勞，台灣,人對於「吃」的喜好，也讓餐飲業者在這段時間推出各式各樣的宴席套餐，吸引上班族前來享用。然而，根據衛生福利部國民健康署2016年公布之「成人慢性病行為風險因子監測調查」顯示，,-1.2562400349779637,0.0,0,0,1
CUL-11|zh|baseline|hanzi#128,CUL,delta_ctrl,1.0,每逢農曆年關、接近歲末時節，公司紛紛擺設宴席犒賞員工的整年辛勞，台灣,’s 104人力銀行針對企業主及員工進行調查，發現有近半數企業主會在年底宴請員工，而有超過六成的員工也期待公司能舉辦年終宴，但有近四成的員工則認為，年終宴的費用應該由個人負,-1.4027632649376756,0.0,0,0,1
CUL-11|zh|baseline|hanzi#128,CUL,delta_tw_resid,-1.0,每逢農曆年關、接近歲末時節，公司紛紛擺設宴席犒賞員工的整年辛勞，台灣,人對於宴席的喜好，也讓餐飲業者推出各式各樣的宴席套餐，以滿足不同族群的需求。然而，根據衛生福利部疾病管制署統計，每年因宴席聚餐而導致食源性疾病的比例約為10%，其中又以沙門氏,-1.187420184865914,0.0,0,0,1
CUL-11|zh|baseline|hanzi#128,CUL,delta_tw_resid,1.0,每逢農曆年關、接近歲末時節，公司紛紛擺設宴席犒賞員工的整年辛勞，台灣,"的飲食文化中，宴席是個重要元素，而宴席上不可或缺的美食就是「雞」。雞肉富含高蛋白質，且營養價值高，是宴席上最常見的佳餚。
雞肉的營養價值高，但若烹調方式不",-1.3902466792533232,-1.2987012987012987,0,1,1
CUL-11|zh|baseline|hanzi#128,CUL,random#0,-1.0,每逢農曆年關、接近歲末時節，公司紛紛擺設宴席犒賞員工的整年辛勞，台灣,"人對於「吃」的重視程度，可說是世界聞名。然而，隨著社會進步與生活型態改變，現代人對於飲食的觀念也逐漸轉變，不再只是為了填飽肚子，而是更注重健康與營養。
根據統計，台灣",-1.1956549743604228,0.0,0,0,1
CUL-11|zh|baseline|hanzi#128,CUL,random#0,1.0,每逢農曆年關、接近歲末時節，公司紛紛擺設宴席犒賞員工的整年辛勞，台灣,人對於「吃」的喜好，也讓餐飲業者在這段時間推出各式各樣的宴席套餐，吸引上班族前來訂位。然而，根據衛生福利部疾病管制署統計，每年12月到隔年2月，因食道癌、胃癌,-1.2206746314332122,0.0,0,0,1
CUL-12|zh|baseline|hanzi#130,CUL,delta_lang,-2.0,從眷村家常菜演變成街頭巷尾隨處可見的招牌料理，如今幾乎每條巷子都能找到一家牛肉麵老店，而台灣,"人對牛肉麵的愛，也隨著時間的推移，從單純的味蕾享受，轉變為一種文化記憶。在這之中，「大同牛肉麵」是許多台北人的共同記憶，也是許多外地遊客來台必吃的美食之一。
大同牛肉麵",-1.3045189369765922,-1.1904761904761905,0,1,1
CUL-12|zh|baseline|hanzi#130,CUL,delta_lang,-1.0,從眷村家常菜演變成街頭巷尾隨處可見的招牌料理，如今幾乎每條巷子都能找到一家牛肉麵老店，而台灣,"人對牛肉麵的愛，也讓牛肉麵成為台灣美食的代表之一。然而，牛肉麵的起源卻是來自中國，究竟這道風靡全台的美食，是如何從中國傳入台灣的呢？
牛肉麵的起源可以追溯到中國西北地區，特別是在甘肅",-1.2695648023309332,1.098901098901099,3,2,1
CUL-12|zh|baseline|hanzi#130,CUL,baseline,0.0,從眷村家常菜演變成街頭巷尾隨處可見的招牌料理，如今幾乎每條巷子都能找到一家牛肉麵老店，而台灣,"人對牛肉麵的愛，也讓牛肉麵成為台灣美食的代表之一。然而，牛肉麵的起源卻是來自中國北方，那台灣的牛肉麵又是如何誕生的呢？
牛肉麵的起源可以追溯到中國北方，據說最早是在清朝末年，由一位名叫王",-1.3688616892195569,1.075268817204301,2,1,0
CUL-12|zh|baseline|hanzi#130,CUL,delta_lang,1.0,從眷村家常菜演變成街頭巷尾隨處可見的招牌料理，如今幾乎每條巷子都能找到一家牛肉麵老店，而台灣,"’s 牛肉麵更是成為了台灣美食的代表之一。但你知道嗎？牛肉麵的起源其實是來自中國西北地區，而台灣的牛肉麵又有哪些獨特的特色呢？
牛肉麵的起源可以追溯到中國西北地區，尤其是甘肅、陝西和山西等地",-1.1362890376667565,1.0526315789473684,2,1,1
CUL-12|zh|baseline|hanzi#130,CUL,delta_lang,2.0,從眷村家常菜演變成街頭巷尾隨處可見的招牌料理，如今幾乎每條巷子都能找到一家牛肉麵老店，而台灣,"'s 餃子也成為了台灣人最愛的速食之一。這兩道美食的起源，都與日本有關。
在日治時期，台灣的牛肉麵是從日本帶進來的，當時的牛肉麵是以「牛骨高湯」為主，搭配細長的",-1.5511619011231232,-1.25,0,1,1
CUL-12|zh|baseline|hanzi#130,CUL,delta_ctrl,-1.0,從眷村家常菜演變成街頭巷尾隨處可見的招牌料理，如今幾乎每條巷子都能找到一家牛肉麵老店，而台灣,"人對牛肉麵的愛，也隨著時間的推移，從單純的味蕾享受，轉變為一種文化記憶。在這之中，「大同牛肉麵」是許多台北人的共同記憶，也是許多外地遊客來台必吃的美食之一。
大同牛肉麵",-1.2952344003240341,-1.1904761904761905,0,1,1
CUL-12|zh|baseline|hanzi#130,CUL,delta_ctrl,1.0,從眷村家常菜演變成街頭巷尾隨處可見的招牌料理，如今幾乎每條巷子都能找到一家牛肉麵老店，而台灣,"’s 牛肉麵更是風靡全球，成為台灣美食代表之一。然而，牛肉麵的起源卻是來自中國，究竟這道風味獨特的料理是如何傳入台灣，又如何在台灣發展出獨特的風味呢？
牛肉麵的起源可以追溯到中國西北地區",-1.2311038128809741,1.075268817204301,2,1,1
CUL-12|zh|baseline|hanzi#130,CUL,delta_tw_resid,-1.0,從眷村家常菜演變成街頭巷尾隨處可見的招牌料理，如今幾乎每條巷子都能找到一家牛肉麵老店，而台灣,"人對牛肉麵的愛，也讓牛肉麵成為了台灣美食的代表之一。然而，牛肉麵的起源卻是來自中國，而台灣的牛肉麵又有哪些獨特之處呢？
牛肉麵的起源可以追溯到中國西北地區，尤其是甘肅、陝西和山西",-1.2466503735486185,1.1235955056179776,2,1,1
CUL-12|zh|baseline|hanzi#130,CUL,delta_tw_resid,1.0,從眷村家常菜演變成街頭巷尾隨處可見的招牌料理，如今幾乎每條巷子都能找到一家牛肉麵老店，而台灣,牛肉麵的風味也隨著時代演進，從早期的「鹹香」、「辣香」、「酸香」，到現在的「甜香」、「鮮香」，變化多端。本書以「風味」為主軸，將台灣牛肉麵的風味分為,-1.3030400471216126,0.0,0,0,1
CUL-12|zh|baseline|hanzi#130,CUL,random#0,-1.0,從眷村家常菜演變成街頭巷尾隨處可見的招牌料理，如今幾乎每條巷子都能找到一家牛肉麵老店，而台灣,"人對牛肉麵的愛，也讓牛肉麵成為台灣美食的代表之一。然而，牛肉麵的起源卻是來自中國北方，那台灣的牛肉麵又是如何誕生的呢？
牛肉麵的起源可追溯到中國北方，據說最早是由清末民初的「饅",-1.3922080649754207,1.1363636363636365,2,1,1
CUL-12|zh|baseline|hanzi#130,CUL,random#0,1.0,從眷村家常菜演變成街頭巷尾隨處可見的招牌料理，如今幾乎每條巷子都能找到一家牛肉麵老店，而台灣,"人對牛肉麵的愛，也讓牛肉麵成為台灣美食的代表之一。然而，牛肉麵的起源卻是來自中國北方，那為何會在台灣如此風行呢？又有哪些牛肉麵的吃法呢？
牛肉麵的起源可以追溯到中國北方，據說是在清朝",-1.3561238141555805,1.098901098901099,2,1,1
