sent_id,frame,condition,alpha,prefix,generation,mean_logp_per_tok,lex_geo_minus_life_per100,n_geo_hits,n_life_hits,n_positions_injected
CUL-07|zh|baseline|hanzi#120,CUL,delta_ctrl,-1.0,為了讓屋脊上的龍鳳神獸能在陽光下閃耀出繽紛色彩，台灣,"傳統建築中，屋脊上的龍鳳神獸，會施作「琉璃瓦」。

琉璃瓦，又稱「瓦當」，是台灣傳統建築中常見的裝飾性屋頂材料，它不僅能保護屋頂，還能增添建築的美觀與莊嚴。

",-0.49492251909707186,0.0,0,0,1
CUL-07|zh|baseline|hanzi#120,CUL,delta_ctrl,1.0,為了讓屋脊上的龍鳳神獸能在陽光下閃耀出繽紛色彩，台灣," has a long history of using glazed tiles for temple roofs. These tiles, often featuring intricate designs and vibrant colors, are not just decorative but also serve a practical purpose, protecting the temple structure from the elements.

The tradition of using glazed tiles dates back to the Qing Dynasty (1644-191",-0.4674696656562317,0.0,0,0,1
CUL-07|zh|baseline|hanzi#120,CUL,delta_tw_resid,-1.0,為了讓屋脊上的龍鳳神獸能在陽光下閃耀出繽紛色彩，台灣,"廟宇的屋脊神獸，經常會施作彩繪，而彩繪的技法也隨著時代演變，從傳統的工筆法，到現代的噴漆，各有其特色。

**彩繪的歷史與演變**

台灣廟宇彩繪的歷史，可以",-0.429027842402963,0.0,0,0,1
CUL-07|zh|baseline|hanzi#120,CUL,delta_tw_resid,1.0,為了讓屋脊上的龍鳳神獸能在陽光下閃耀出繽紛色彩，台灣,"新竹的「南院宮」特別在農曆七夕前，為這些神獸進行洗禮，讓牠們能以最佳狀態迎接中秋佳節。

南院宮的屋脊龍鳳神獸，是台灣傳統建築中極為重要的裝飾，不僅具有美學",-0.4863715876259248,0.0,0,0,1
CUL-07|zh|baseline|hanzi#120,CUL,random#0,-1.0,為了讓屋脊上的龍鳳神獸能在陽光下閃耀出繽紛色彩，台灣,"傳統建築中，屋脊上的龍鳳神獸，會施作「琉璃瓦」。

琉璃瓦，又稱「瓦當」，是台灣傳統建築中常見的裝飾性屋頂材料，它不僅能保護屋頂，還能增添建築的美觀與莊嚴。

",-0.4856585887608187,0.0,0,0,1
CUL-07|zh|baseline|hanzi#120,CUL,random#0,1.0,為了讓屋脊上的龍鳳神獸能在陽光下閃耀出繽紛色彩，台灣,"傳統建築中，屋脊上的龍鳳神獸，會施作「琉璃瓦」。

琉璃瓦，又稱「琉璃瓦」，是將玻璃熔化後，經過特殊工法製成，具有色彩鮮豔、光澤度高、防水、耐腐蝕等特性。",-0.5593046432150892,0.0,0,0,1
CUL-08|zh|baseline|hanzi#122,CUL,delta_lang,-2.0,在訂婚提親當天男方需準備各式禮品送往女方家中完成六禮的傳統習俗裡，台灣,"傳統的六禮包含「豬頭米」，象徵著男方有能力養家活口。但現代社會，豬頭米已較少見，許多新人會改以其他食材或禮品代替。

以下為男方訂婚提親時，常見的六禮項目及現代",-0.4707869989807705,0.0,0,0,1
CUL-08|zh|baseline|hanzi#122,CUL,delta_lang,-1.0,在訂婚提親當天男方需準備各式禮品送往女方家中完成六禮的傳統習俗裡，台灣,"傳統的「秤頭」是其中重要的一環。秤頭是男方準備的一種金錢禮，象徵著男方對女方的承諾與經濟能力，也代表著對女方家庭的尊重。

那麼，訂婚提親時秤頭應該準備多少錢呢？",-0.36283229391549554,0.0,0,0,1
CUL-08|zh|baseline|hanzi#122,CUL,baseline,0.0,在訂婚提親當天男方需準備各式禮品送往女方家中完成六禮的傳統習俗裡，台灣,"俗稱「金飾」的聘金，是其中最重要的一環。金飾的重量、款式、品牌等，往往反映著男方對女方重視的程度，也成為親友間茶餘飯後的熱門話題。

那麼，訂婚提親時男方應該準備",-0.4040301906496282,0.0,0,0,0
CUL-08|zh|baseline|hanzi#122,CUL,delta_lang,1.0,在訂婚提親當天男方需準備各式禮品送往女方家中完成六禮的傳統習俗裡，台灣,"'s six gifts (六禮) are a traditional custom in Taiwan where the groom's family prepares a set of gifts to present to the bride's family during the engagement or proposal ceremony. These gifts symbolize the groom's sincerity and respect for the bride and her family.

The six gifts typically include:",-0.2933180581541759,0.0,0,0,1
CUL-08|zh|baseline|hanzi#122,CUL,delta_lang,2.0,在訂婚提親當天男方需準備各式禮品送往女方家中完成六禮的傳統習俗裡，台灣,"'s six gifts (六禮) are a traditional custom in Taiwan where the groom's family prepares a set of gifts to present to the bride's family during the engagement or proposal ceremony. These gifts symbolize the groom's sincerity and respect for the bride and her family.

The six gifts typically include:",-0.28783658856675576,0.0,0,0,1
CUL-08|zh|baseline|hanzi#122,CUL,delta_ctrl,-1.0,在訂婚提親當天男方需準備各式禮品送往女方家中完成六禮的傳統習俗裡，台灣,傳統的六禮包含「豬頭米」，象徵著男方有能力養家活口。但現代社會，豬頭米已較少見，許多新人會改以其他具有吉祥寓意的禮品代替。以下就為大家整理了訂婚提親時，男方可以準備,-0.4496153106067169,0.0,0,0,1
CUL-08|zh|baseline|hanzi#122,CUL,delta_ctrl,1.0,在訂婚提親當天男方需準備各式禮品送往女方家中完成六禮的傳統習俗裡，台灣," has a unique tradition called ""六禮"" (liù lǐ) when a man proposes to a woman. It involves delivering six gifts to the woman's family on the engagement day. Here's a breakdown of what those six gifts are and their significance:

**The Six Gifts (六禮 - li",-0.34447201802447514,0.0,0,0,1
CUL-08|zh|baseline|hanzi#122,CUL,delta_tw_resid,-1.0,在訂婚提親當天男方需準備各式禮品送往女方家中完成六禮的傳統習俗裡，台灣,"俗稱「金飾」的聘金，是其中最重要的一環。金飾的重量、款式、品牌等，往往反映著男方對女方重視的程度，也成為親友間茶餘飯後的熱門話題。

那麼，訂婚提親時男方應該準備",-0.40841235331141235,0.0,0,0,1
CUL-08|zh|baseline|hanzi#122,CUL,delta_tw_resid,1.0,在訂婚提親當天男方需準備各式禮品送往女方家中完成六禮的傳統習俗裡，台灣,除了傳統的「六禮」外，現在許多新人也會額外準備一些實用或具有紀念價值的禮物，讓訂婚提親儀式更加豐盛。以下就為大家整理訂婚提親時男方可以準備的禮物清單，讓您在重要的一天,-0.4193153628282217,0.0,0,0,1
CUL-08|zh|baseline|hanzi#122,CUL,random#0,-1.0,在訂婚提親當天男方需準備各式禮品送往女方家中完成六禮的傳統習俗裡，台灣,"傳統的「秤頭」是其中重要的一環。秤頭指的是男方準備的聘禮，除了金錢之外，還包含許多具有吉祥寓意的物品，象徵著男方對女方的重視與承諾。

以下就為大家整理出台灣傳統秤頭的常見項目、",-0.45037471245058214,0.0,0,0,1
CUL-08|zh|baseline|hanzi#122,CUL,random#0,1.0,在訂婚提親當天男方需準備各式禮品送往女方家中完成六禮的傳統習俗裡，台灣,"的六禮通常包含「秤頭」 、「豬肉」（或「肉燥」）、「雞酒」（或「米酒」）、「金瓜」、「芋頭」、「餅」，象徵著對女方家庭的尊重與祝福。

以下針對六禮的由來、意義、以及現在",-0.5165217118385783,0.0,0,0,1
CUL-09|zh|baseline|hanzi#124,CUL,delta_lang,-2.0,講究水溫、茶具與沖泡時間須恰到好處才能釋放出茶葉層次香氣的品飲哲學之中，台灣,"各家茶行紛紛推出各式各樣的茶具，從傳統的紫砂壺、蓋碗，到現代的玻璃壺、保溫壺，琳瑯滿目。

**茶具的選擇：**

*   **紫砂壺：** 具有良好的保溫性與吸",-0.3611229379052916,0.0,0,0,1
CUL-09|zh|baseline|hanzi#124,CUL,delta_lang,-1.0,講究水溫、茶具與沖泡時間須恰到好處才能釋放出茶葉層次香氣的品飲哲學之中，台灣,"茶文化不僅僅是一種飲茶的行為，更是一種生活美學與精神的追求。

---

**台灣茶文化：品茗的藝術與生活美學**

台灣茶文化源遠流長，融合了歷史、地理、人文等多重因素，形成了獨特的品茗藝術與",-0.41796845314183173,0.0,0,0,1
CUL-09|zh|baseline|hanzi#124,CUL,baseline,0.0,講究水溫、茶具與沖泡時間須恰到好處才能釋放出茶葉層次香氣的品飲哲學之中，台灣,"茶文化蘊藏著深厚的歷史與文化底蘊。

**台灣茶的種類**

台灣茶種類繁多，依照製法可分為：

*   **綠茶：** 未經發酵，保留茶葉原始風味，如文山包種茶、清香包種茶",-0.333449631358947,0.0,0,0,0
CUL-09|zh|baseline|hanzi#124,CUL,delta_lang,1.0,講究水溫、茶具與沖泡時間須恰到好處才能釋放出茶葉層次香氣的品飲哲學之中，台灣,"'s 台灣茶文化蘊藏著深厚的歷史與文化底蘊。

**台灣茶的種類**

台灣茶種類繁多，依照製法可分為：

*   **綠茶：** 未經發酵，保留茶葉原始風味，如文山包種茶、凍",-0.40436690581223,0.0,0,0,1
CUL-09|zh|baseline|hanzi#124,CUL,delta_lang,2.0,講究水溫、茶具與沖泡時間須恰到好處才能釋放出茶葉層次香氣的品飲哲學之中，台灣,"’s 台灣茶文化蘊藏著深厚的歷史與文化底蘊。

**台灣茶的種類**

台灣茶種類繁多，依照製作方式大致可分為：

*   **綠茶：** 未經發酵，保留茶葉原始風味，如文山包種茶、",-0.3782048420491221,0.0,0,0,1
CUL-09|zh|baseline|hanzi#124,CUL,delta_ctrl,-1.0,講究水溫、茶具與沖泡時間須恰到好處才能釋放出茶葉層次香氣的品飲哲學之中，台灣,"茶葉產業在國際間享有盛譽。

**台灣茶葉的多元性**

台灣因其獨特的地理環境與氣候條件，孕育出多樣化的茶葉種類，以下列舉幾種最具代表性的：

*   **烏龍茶：** 台灣烏龍",-0.387785068281004,0.0,0,0,1
CUL-09|zh|baseline|hanzi#124,CUL,delta_ctrl,1.0,講究水溫、茶具與沖泡時間須恰到好處才能釋放出茶葉層次香氣的品飲哲學之中，台灣," has been quietly cultivating a thriving tea culture.

**A Legacy of Tea**

Taiwan's tea history dates back to the 17th century, when seeds were brought over from China. Over time, the island's unique climate, fertile soil, and mountainous terrain proved ideal for tea cultivation. Today,",-0.4610056143894602,0.0,0,0,1
CUL-09|zh|baseline|hanzi#124,CUL,delta_tw_resid,-1.0,講究水溫、茶具與沖泡時間須恰到好處才能釋放出茶葉層次香氣的品飲哲學之中，台灣,"茶文化蘊藏著深厚的文化底蘊與生活美學。

**台灣茶的多元樣貌**

台灣因地理環境與氣候的獨特性，孕育出豐富多樣的茶葉種類，以下列舉幾種常見的台灣茶：

*   **烏龍茶",-0.3545304553644737,0.0,0,0,1
CUL-09|zh|baseline|hanzi#124,CUL,delta_tw_resid,1.0,講究水溫、茶具與沖泡時間須恰到好處才能釋放出茶葉層次香氣的品飲哲學之中，台灣,"茶葉產業在國際間享有盛譽。

**台灣茶葉的多元性**

台灣因其獨特的地理環境與氣候條件，孕育出多樣化的茶葉種類，以下列舉幾種最具代表性的：

*   **烏龍茶：** 台灣烏龍",-0.377467692124994,0.0,0,0,1
CUL-09|zh|baseline|hanzi#124,CUL,random#0,-1.0,講究水溫、茶具與沖泡時間須恰到好處才能釋放出茶葉層次香氣的品飲哲學之中，台灣,"茶文化蘊含著深厚的文化底蘊與生活美學。

**台灣茶的種類**

台灣茶種類繁多，依照製法可分為：

*   **綠茶：** 未經發酵，保留茶葉原始風味，如文山包種茶、清香包",-0.3690190118977429,0.0,0,0,1
CUL-09|zh|baseline|hanzi#124,CUL,random#0,1.0,講究水溫、茶具與沖泡時間須恰到好處才能釋放出茶葉層次香氣的品飲哲學之中，台灣,"茶葉的精髓。

**品茗的儀式感**

品茗不僅僅是喝茶，更是一種修身養性的儀式。從準備茶具、加熱水溫、投茶、注水、聞香、觀色、品啜，每一個步驟都充滿了儀式",-0.38084850806825443,0.0,0,0,1
CUL-10|zh|baseline|hanzi#126,CUL,delta_lang,-2.0,天還沒亮攤商就得扛著一箱箱新鮮漁貨蔬果趕到市場占位子的忙碌清晨裡，台灣,"寶島的傳統市場，依然是許多人生活不可或缺的一部分。

**傳統市場的魅力**

傳統市場不僅是採買生活用品的場所，更承載著許多人的回憶與情感。在這裡，你可以感受到濃濃的人情味，與攤商們熱絡的寒",-0.4278447526750194,-3.125,0,3,1
CUL-10|zh|baseline|hanzi#126,CUL,delta_lang,-1.0,天還沒亮攤商就得扛著一箱箱新鮮漁貨蔬果趕到市場占位子的忙碌清晨裡，台灣,"各地魚市場的熱鬧景象，總是吸引著許多人前來採買。

**魚市場的魅力：新鮮、便宜、人情味**

魚市場之所以吸引人，除了能買到最新鮮的漁貨、蔬果，價格通常也比超市便宜。更重要的是，魚",-0.4214810287577926,-3.2967032967032965,0,3,1
CUL-10|zh|baseline|hanzi#126,CUL,baseline,0.0,天還沒亮攤商就得扛著一箱箱新鮮漁貨蔬果趕到市場占位子的忙碌清晨裡，台灣,"的傳統市場依然是許多人生活不可或缺的一部分。

**傳統市場的魅力**

傳統市場不僅是採買生活用品的場所，更蘊藏著豐富的人情味與在地文化。在這裡，你可以直接與農漁民、攤商互動，了解食材的來源與產地",-0.3945318413825376,-3.0303030303030303,0,3,0
CUL-10|zh|baseline|hanzi#126,CUL,delta_lang,1.0,天還沒亮攤商就得扛著一箱箱新鮮漁貨蔬果趕到市場占位子的忙碌清晨裡，台灣,"'s 魚市，是許多人了解台灣漁業生態的重要窗口。

魚市裡，各式各樣的魚類、海鮮、蔬果，堆積如山，叫賣聲、採買聲此起彼落，充滿了活力。

魚市的交易方式，也",-0.6397059850653548,0.0,0,0,1
CUL-10|zh|baseline|hanzi#126,CUL,delta_lang,2.0,天還沒亮攤商就得扛著一箱箱新鮮漁貨蔬果趕到市場占位子的忙碌清晨裡，台灣,"'s 魚市，是許多人了解台灣漁業生態的重要窗口。

魚市裡，各式各樣的魚類、海鮮、蔬果，堆積如山，叫賣聲此起彼落，充滿了濃濃的生活氣息。這裡不僅是供應全國各地餐飲",-0.5857595105371085,0.0,0,0,1
CUL-10|zh|baseline|hanzi#126,CUL,delta_ctrl,-1.0,天還沒亮攤商就得扛著一箱箱新鮮漁貨蔬果趕到市場占位子的忙碌清晨裡，台灣,"各地魚市場的熱鬧景象，總是吸引著許多人前來採買。

**魚市場的魅力：新鮮、便宜、人情味**

魚市場之所以吸引人，除了能買到最新鮮的漁貨、蔬果，價格通常也比超市便宜。更重要的是，魚",-0.4344264519761438,-3.2967032967032965,0,3,1
CUL-10|zh|baseline|hanzi#126,CUL,delta_ctrl,1.0,天還沒亮攤商就得扛著一箱箱新鮮漁貨蔬果趕到市場占位子的忙碌清晨裡，台灣,"'s 魚市，是許多人了解台灣漁業生態的重要窗口。

魚市裡，各式各樣的魚類、海鮮、蔬果，堆積如山，叫賣聲此起彼落，充滿了濃濃的生活氣息。這裡不僅是供應台灣各地餐桌",-0.5689658330781756,0.0,0,0,1
CUL-10|zh|baseline|hanzi#126,CUL,delta_tw_resid,-1.0,天還沒亮攤商就得扛著一箱箱新鮮漁貨蔬果趕到市場占位子的忙碌清晨裡，台灣,"各地魚市場的熱鬧景象，總是吸引著許多人前來採買。

**魚市場的魅力：新鮮、便宜、人情味**

魚市場之所以吸引人，除了能買到最新鮮的漁貨、蔬果，價格通常也比超市便宜。更重要的是，魚",-0.42956493054447087,-3.2967032967032965,0,3,1
CUL-10|zh|baseline|hanzi#126,CUL,delta_tw_resid,1.0,天還沒亮攤商就得扛著一箱箱新鮮漁貨蔬果趕到市場占位子的忙碌清晨裡，台灣,"東部花蓮的傳統大市場，每天都上演著一幕幕熱鬧的交易景象。

花蓮傳統大市場，是花蓮在地人生活不可或缺的一部分，也是遊客體驗在地文化的好去處。這裡不僅有各式各樣的新鮮農漁特產，還有",-0.3770486366015494,-2.247191011235955,0,2,1
CUL-10|zh|baseline|hanzi#126,CUL,random#0,-1.0,天還沒亮攤商就得扛著一箱箱新鮮漁貨蔬果趕到市場占位子的忙碌清晨裡，台灣,"最大的漁市場——高雄旗津漁港，每天上演著一幕幕熱鬧的交易景象。

**旗津漁港：台灣最大的漁市**

旗津漁港是台灣最大的漁港之一，也是台灣最大的漁市場。每天凌晨，漁船滿載著各式各樣的",-0.2767879879432912,-2.1739130434782608,0,2,1
CUL-10|zh|baseline|hanzi#126,CUL,random#0,1.0,天還沒亮攤商就得扛著一箱箱新鮮漁貨蔬果趕到市場占位子的忙碌清晨裡，台灣,"各地的早市，總是充滿著人聲鼎沸的熱鬧景象。

**早市的魅力：在地生活脈動的縮影**

早市，不僅是採購食材的場所，更是社區居民的社交場域，也是在地生活文化的重要載體。在這裡，你可以看到",-0.5004946923822722,0.0,0,0,1
CUL-11|zh|baseline|hanzi#128,CUL,delta_lang,-2.0,每逢農曆年關、接近歲末時節，公司紛紛擺設宴席犒賞員工的整年辛勞，台灣,"觀光局也積極推動「歲末感恩遊程」，鼓勵民眾在年節期間安排國內旅遊，讓員工在輕鬆的氛圍中放鬆身心，也為旅遊產業注入活力。

**歲末感恩遊程的意義**

歲末感恩遊程不僅僅是一趟",-0.4353968936806689,-2.272727272727273,0,2,1
CUL-11|zh|baseline|hanzi#128,CUL,delta_lang,-1.0,每逢農曆年關、接近歲末時節，公司紛紛擺設宴席犒賞員工的整年辛勞，台灣,各地也湧現各式各樣的年節聚餐選擇。除了傳統的合菜宴席，近年來更興起許多新穎的年節聚餐方式，例如：特色餐廳、主題派對、DIY體驗等，讓年節聚餐不再只是吃吃喝喝，更增,-0.4456809941418509,0.0,0,0,1
CUL-11|zh|baseline|hanzi#128,CUL,baseline,0.0,每逢農曆年關、接近歲末時節，公司紛紛擺設宴席犒賞員工的整年辛勞，台灣,"的飯店業也因此進入一年中最繁忙的時期之一。然而，隨著時代變遷，許多員工對於傳統年菜宴席的接受度降低，反而更偏好自由選擇、客製化的年節餐飲體驗。

因此，飯店業者紛紛推出多元化的年菜選擇，除了",-0.5017889168618623,0.0,0,0,0
CUL-11|zh|baseline|hanzi#128,CUL,delta_lang,1.0,每逢農曆年關、接近歲末時節，公司紛紛擺設宴席犒賞員工的整年辛勞，台灣," is a country known for its delicious food, and year-end banquets are a great way to experience the local cuisine. Here's a breakdown of what you can expect at a typical Taiwanese year-end banquet:

**1. The Atmosphere & Setting:**

*   **Restaurants:** Most companies will book a",-0.43488378338896183,0.0,0,0,1
CUL-11|zh|baseline|hanzi#128,CUL,delta_lang,2.0,每逢農曆年關、接近歲末時節，公司紛紛擺設宴席犒賞員工的整年辛勞，台灣," is a country known for its delicious food, and year-end banquets are a great way to experience the local cuisine. Here's a breakdown of what you can expect at a typical Taiwanese year-end banquet:

**1. The Atmosphere & Setting:**

*   **Restaurants:** Most companies will book a",-0.43515028827398794,0.0,0,0,1
CUL-11|zh|baseline|hanzi#128,CUL,delta_ctrl,-1.0,每逢農曆年關、接近歲末時節，公司紛紛擺設宴席犒賞員工的整年辛勞，台灣,各地也湧現各式各樣的年節聚餐選擇。除了傳統的合菜宴席，近年來更興起許多新穎的年節聚餐方式，例如：特色餐廳、主題派對、DIY體驗等，讓年節聚餐不再只是吃吃喝喝，更增,-0.4402438880697943,0.0,0,0,1
CUL-11|zh|baseline|hanzi#128,CUL,delta_ctrl,1.0,每逢農曆年關、接近歲末時節，公司紛紛擺設宴席犒賞員工的整年辛勞，台灣," is a country known for its delicious food, and year-end banquets are a great way to experience a variety of dishes. Here's a breakdown of what you can typically expect at a Taiwanese year-end banquet, categorized by course and with explanations of the significance and flavors:

**1. Appetizers (",-0.4397709202517497,0.0,0,0,1
CUL-11|zh|baseline|hanzi#128,CUL,delta_tw_resid,-1.0,每逢農曆年關、接近歲末時節，公司紛紛擺設宴席犒賞員工的整年辛勞，台灣,人對於年節聚餐的需求非常高。然而，隨著時代變遷，許多人對於傳統年菜的接受度降低，反而更偏好精緻、多樣化的餐點選擇。因此，飯店、餐廳紛紛推出各式各樣的年菜套餐，滿足不同族群的需求。,-0.35031800305055993,0.0,0,0,1
CUL-11|zh|baseline|hanzi#128,CUL,delta_tw_resid,1.0,每逢農曆年關、接近歲末時節，公司紛紛擺設宴席犒賞員工的整年辛勞，台灣,"的飯店業也因此進入一年一度的「年菜訂單高峰期」。

然而，隨著時代變遷，員工對於年菜宴席的需求也與日俱異，除了傳統的豐盛菜色，更重視用餐環境、服務品質、以及是否能兼顧健康、創新口味等",-0.4684548313597361,0.0,0,0,1
CUL-11|zh|baseline|hanzi#128,CUL,random#0,-1.0,每逢農曆年關、接近歲末時節，公司紛紛擺設宴席犒賞員工的整年辛勞，台灣,人對於年節聚餐的需求非常高。然而，隨著時代變遷，許多人對於傳統年菜的接受度降低，反而更偏好精緻、多樣化的餐點選擇。因此，飯店、餐廳紛紛推出各式各樣的年菜套餐，滿足不同族群的需求。,-0.34977702456050563,0.0,0,0,1
CUL-11|zh|baseline|hanzi#128,CUL,random#0,1.0,每逢農曆年關、接近歲末時節，公司紛紛擺設宴席犒賞員工的整年辛勞，台灣,"邁入高齡化社會，長輩們的健康議題也越來越受到重視，因此，許多公司在宴席上除了豐盛的菜色外，也開始考量長輩們的飲食需求，提供更健康、更友善的選擇。

**高齡化社會，宴席",-0.4218696336929706,0.0,0,0,1
CUL-12|zh|baseline|hanzi#130,CUL,delta_lang,-2.0,從眷村家常菜演變成街頭巷尾隨處可見的招牌料理，如今幾乎每條巷子都能找到一家牛肉麵老店，而台灣,"牛肉麵，也早已成為台灣最具代表性的美食之一。

牛肉麵的歷史，可以追溯到日治時期，當時日本移民將牛肉料理引進台灣，並在戰後逐漸與在地食材和烹調方式結合，發展出獨特的風味。早期牛肉麵多為紅燒",-0.41420545125083397,-1.0638297872340425,0,1,1
CUL-12|zh|baseline|hanzi#130,CUL,delta_lang,-1.0,從眷村家常菜演變成街頭巷尾隨處可見的招牌料理，如今幾乎每條巷子都能找到一家牛肉麵老店，而台灣,"牛肉麵，也早已成為台灣最具代表性的美食之一。

牛肉麵的歷史，可以追溯到日治時期，當時日本移民將牛肉料理引進台灣，並在戰後逐漸與在地飲食文化融合。早期牛肉麵的湯頭以清燉為主，後來受到紅燒、",-0.4182107308893048,-1.0638297872340425,0,1,1
CUL-12|zh|baseline|hanzi#130,CUL,baseline,0.0,從眷村家常菜演變成街頭巷尾隨處可見的招牌料理，如今幾乎每條巷子都能找到一家牛肉麵老店，而台灣,"牛肉麵，也早已成為台灣最具代表性的美食之一。

牛肉麵的歷史，可以追溯到日治時期，當時日本移民將牛肉料理引進台灣，並在戰後逐漸與台灣在地食材和烹調方式結合，發展出獨特的風味。早期牛肉麵多為紅",-0.4216552192236609,-1.0526315789473684,0,1,0
CUL-12|zh|baseline|hanzi#130,CUL,delta_lang,1.0,從眷村家常菜演變成街頭巷尾隨處可見的招牌料理，如今幾乎每條巷子都能找到一家牛肉麵老店，而台灣,"'s 牛肉麵，早已成為台灣最具代表性的美食之一。

牛肉麵的歷史，可以追溯到日治時期，當時日本移民將拉麵帶到台灣，並與台灣在地食材和烹調方式融合，逐漸演變出獨特的風味。而眷村文化更是牛肉",-0.3896033472155267,-1.075268817204301,0,1,1
CUL-12|zh|baseline|hanzi#130,CUL,delta_lang,2.0,從眷村家常菜演變成街頭巷尾隨處可見的招牌料理，如今幾乎每條巷子都能找到一家牛肉麵老店，而台灣,"'s 牛肉麵，早已成為台灣最具代表性的美食之一。

牛肉麵的歷史，可以追溯到日治時期，當時日本移民將拉麵帶到台灣，並與台灣在地食材和烹調方式融合，逐漸演變出獨特的風味。而眷村文化更是牛肉",-0.39761903769687024,-1.075268817204301,0,1,1
CUL-12|zh|baseline|hanzi#130,CUL,delta_ctrl,-1.0,從眷村家常菜演變成街頭巷尾隨處可見的招牌料理，如今幾乎每條巷子都能找到一家牛肉麵老店，而台灣,"牛肉麵，也早已成為台灣最具代表性的美食之一。

牛肉麵的歷史，可以追溯到日治時期，當時日本移民將牛肉料理引進台灣，並在戰後逐漸與在地食材和烹調方式結合，發展出獨特的風味。早期牛肉麵多為紅燒",-0.40772731542057983,-1.0638297872340425,0,1,1
CUL-12|zh|baseline|hanzi#130,CUL,delta_ctrl,1.0,從眷村家常菜演變成街頭巷尾隨處可見的招牌料理，如今幾乎每條巷子都能找到一家牛肉麵老店，而台灣,"'s 牛肉麵，早已成為台灣最具代表性的美食之一。

牛肉麵的歷史，可以追溯到日治時期，當時日本移民將拉麵帶到台灣，並與台灣在地食材和烹調方式融合，逐漸演變出獨特的風味。早期牛肉麵主要供應給",-0.3859453884333419,-1.0638297872340425,0,1,1
CUL-12|zh|baseline|hanzi#130,CUL,delta_tw_resid,-1.0,從眷村家常菜演變成街頭巷尾隨處可見的招牌料理，如今幾乎每條巷子都能找到一家牛肉麵老店，而台灣,"牛肉麵，也早已成為台灣最具代表性的美食之一。

牛肉麵的歷史，可以追溯到日治時期，當時日本移民將牛肉料理引進台灣，並在戰後逐漸與在地飲食文化融合。早期牛肉麵的湯頭以清燉為主，後來受到紅燒、",-0.4224910885172761,-1.0638297872340425,0,1,1
CUL-12|zh|baseline|hanzi#130,CUL,delta_tw_resid,1.0,從眷村家常菜演變成街頭巷尾隨處可見的招牌料理，如今幾乎每條巷子都能找到一家牛肉麵老店，而台灣,"牛肉麵，也早已成為台灣最具代表性的美食之一。

牛肉麵的歷史，可以追溯到日治時期，當時日本引進西式麵食文化，搭配台灣在地食材，逐漸發展出獨特的風味。而真正讓牛肉麵風靡全台，則要歸功於",-0.3297769369270007,-1.098901098901099,0,1,1
CUL-12|zh|baseline|hanzi#130,CUL,random#0,-1.0,從眷村家常菜演變成街頭巷尾隨處可見的招牌料理，如今幾乎每條巷子都能找到一家牛肉麵老店，而台灣,"牛肉麵，也早已成為台灣最具代表性的美食之一。

牛肉麵的歷史，可以追溯到日治時期，當時日本移民將牛肉料理引進台灣，並在戰後逐漸與在地食材和烹調方式結合，發展出獨特的風味。早期牛肉麵多為紅燒",-0.42060367999879666,-1.0638297872340425,0,1,1
CUL-12|zh|baseline|hanzi#130,CUL,random#0,1.0,從眷村家常菜演變成街頭巷尾隨處可見的招牌料理，如今幾乎每條巷子都能找到一家牛肉麵老店，而台灣,"牛肉麵，也早已成為台灣最具代表性的美食之一。

牛肉麵的歷史，可以追溯到日治時期，當時日本移民將牛肉料理引進台灣，並在戰後逐漸與在地食材和烹調方式結合，發展出獨特的風味。早期牛肉麵多為紅燒",-0.4162230480720108,-1.0638297872340425,0,1,1
